部,函,經號,headN,藏文經名,中文經名
,,,2,ཁྲོ་བོ་རྣམ་པར་རྒྱལ་བའི་རྟོག་པའི་གསང་རྒྱུད་ཀྱི་སྔགས།,
,,,2,འཇམ་དཔལ་རྩ་རྒྱུད་ཀྱི་སྔགས།,
,,,2,དཔའ་བོ་གཅིག་གྲུབ་ཀྱི་སྔགས།,
,,,2,འཇམ་དཔལ་གྱི་ཞལ་ནས་གསུངས་པའི་སྔགས།,
,,,2,འཇམ་དཔལ་གྱིས་སྨོད་བཙུགས་པའི་སྔགས།,
,,,2,འཇམ་དཔལ་གྱིས་དམ་བཅས་པའི་སྔགས།,
,,,2,འཇམ་དཔལ་གྱི་མཚན་སྔགས།,
,,,2,འཇམ་དཔལ་ཤེས་རབ་བློ་འཕེལ་གྱི་སྔགས།,
,,,2,པདྨ་དྲ་བའི་རྒྱུད་སྔགས།,
,,,2,པདྨ་ཅོད་པཎ་གྱི་སྔགས།,
,,,2,དོན་ཞགས་ཆོ་ག་ཞིབ་མོའི་སྔགས།,
,,,2,དོན་ཡོད་རྒྱལ་པོའི་སྙིང་པོ།,
,,,2,མེ་ལྷ་དགུགས་པའི་སྔགས།,
,,,2,དོན་ཡོད་ཞགས་པའི་སྙིང་པོའི་སྔགས།,
,,,2,ཁྲོ་བོ་སྒྲུབ་པའི་ཆོ་ག,
,,,2,སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་དཀྱིལ་འཁོར་ན་གནས་པ་ཐམས་ཅད་དགུགས་པ།,
,,,2,མེ་ཏོག་དབུལ་བ།,
,,,2,སྤྱན་རས་གཟིགས་དབང་ཕྱུག་དྲན་པར་བྱེད་པའི་སྔགས།,
,,,2,གཏོར་མའི་སྔགས།,
,,,2,མར་མེའི་སྔགས།,
,,,2,ཁྲུས་ཀྱི་སྔགས།,
,,,2,གོས་ཀྱི་སྔགས།,
,,,2,མལ་ཆའི་སྔགས།,
,,,2,ཆུའི་སྔགས།,
,,,2,དབུལ་བའི་སྔགས།,
,,,2,མེ་ཏོག་ཉིད་དོར་བའི་སྔགས།,
,,,2,བྱང་སེམས་འགེགས་པ།,
,,,2,བགེགས་ཀྱིས་མི་ཚུགས་པའི་སྔགས།,
,,,2,ཉེ་རེག་གི་སྔགས།,
,,,2,གནོད་སྤྱིན་མོ་རལ་གཅིག་མ་མཆོད་པའི་སྔགས།,
,,,2,ལས་ཐམས་ཅད་པའི་སྔགས།,
,,,2,ཡུལ་བཅིངས་པ།,
,,,2,ཕྱོགས་བཅིང་བ།,
,,,2,མེ་ཏོག་དབུལ་བ།,
,,,2,གྲུབ་པ་དོན་ཡོད་པའི་རིག་པའི་རྒྱལ་པོ།,
,,,2,དོན་ཞགས་དྲི་མ་མེད་པའི་དཔལ་གྱི་གཟུངས།,
,,,2,དོན་ཞགས་ཀྱི་གཟུངས།,
,,,2,སིངྒེའི་སྒྲའི་གཟུངས་དང་ཕན་ཡོན་དང་རྟོག་སྔགས།,
,,,2,དོན་ཞགས་ཀྱི་རྟོག་པའི་རྒྱལ་པོའི་ཆོ་གའི་སྔགས།,
,,,2,ཐུགས་རྗེ་ཆེན་པོའི་སེམས་རྒྱ་ཆེར་རྫོགས་པའི་སྔགས།,
,,,2,བཅུ་གཅིག་ཞལ་གྱི་སྔགས།,
,,,2,འཇིག་རྟེན་དབང་ཕྱུག་གི་རྟོག་པའི་རྒྱུད་སྔགས།,
,,,2,འཕགས་པ་ཀུན་ཏུ་བཟང་པོའི་སྔགས།,
,,,2,ནཱི་ལ་ཀཎྛའི་སྔགས།,
,,,2,སྤྱན་རས་གཟིགས་ཧ་ཡ་གྲཱི་བའི་གཟུངས།,
,,,2,འཕགས་པ་མེ་ཁ་ལའི་གཟུངས།,
,,,2,སྙིང་རྗེས་མི་བཤོལ་བ་ཞེས་བྱ་བའི་སྔགས།,
,,,2,སྤྱན་རས་གཟིགས་ཀྱི་ཡུམ་གྱི་གཟུངས།,
,,,2,སྤྱན་རས་གཟིགས་ཀྱི་སྙིང་པོ།,
,,,2,སེངྒེའི་སྒྲའི་རྒྱུད་ཀྱི་སྔགས།,
,,,2,སྤྱན་རས་གཟིགས་སེངྒེའི་སྒྲའི་གཟུངས།,
,,,2,རྗེ་བཙུན་སེངྒེའི་སྒྲའི་གཟུངས།,
,,,2,རིག་པ་མཆོག་གི་རྒྱུད།,
,,,2,ལེགས་གྲུབ་ཀྱི་རྒྱུད་སྔགས།,
,,,2,ཕྱག་རྡོར་གོས་སྔོན་ཅན་གྱི་སྔགས།,
,,,2,ཕྱག་རྡོར་འབྱུང་པོ་འདུལ་བྱེད་ཀྱི་སྔགས།,
,,,2,འཇིག་རྟེན་གསུམ་འདུལ་གྱི་སྔགས།,
,,,2,གོས་སྔོན་ཅན་གྱི་སྔགས།,
,,,2,ཁམས་གསུམ་རྣམ་རྒྱལ་གྱི་སྔགས།,
,,,2,རྨི་ལམ་མཐོང་བའི་སྔགས།,
,,,2,གནོད་སྦྱིན་དྲག་པོ་ལག་ན་རྡོ་རྗེའི་མཚན་བརྒྱད་པ།,
,,,2,རྡོ་རྗེ་རྣམ་འཇོམས་ཀྱི་སྔགས།,
,,,2,རྡོ་རྗེ་མཆུའི་སྔགས།,
,,,2,གནམ་ལྕགས་ཀྱི་མཆུའི་སྔགས།,
,,,2,འཕགས་པ་ལྕགས་མཆུའི་སྔགས།,
,,,2,འཕགས་པ་ལྕགས་མཆུ།,
,,,2,ལྕགས་མཆུ་ནག་པོ།,
,,,2,རྡོ་རྗེ་མི་ཕམ་པ་མེ་ལྟར་འབར་བའི་སྔགས།,
,,,2,རྡོ་རྗེ་ཕྲ་མོ་ཐོགས་པ་མེད་པའི་སྔགས།,
,,,2,རྡོ་རྗེ་བཅུའི་སྙིང་པོ།,
,,,2,རྡོ་རྗེ་ས་འོག་གི་རྒྱུད་ཀྱི་རྒྱལ་པོའི་སྔགས།,
,,,2,ཕྱག་རྡོར་གོས་སྔོན་ཅན་གནོད་སྦྱིན་དྲག་པོ་ཆེན་པོ་རྡོ་རྗེ་མེ་ལྕེའི་རྒྱུད་སྔགས།,
,,,2,རྡོ་རྗེ་བདེ་ཁྲོས་ཀྱི་རྒྱུད་སྔགས།,
,,,2,རྡོ་རྗེ་ལྕེ་དབབ་པ་ཞེས་བྱ་བའི་སྔགས།,
,,,2,དཔལ་གཏུམ་པོ་ཐུགས་གསང་བའི་རྒྱུད་ཀྱི་སྔགས།,
,,,2,དཔལ་གཏུམ་པོའི་རྒྱུད་ཕྱི་མའི་སྔགས།,
,,,2,མི་གཡོ་བའི་གསང་རྒྱུད་ཀྱི་སྔགས།,
,,,2,མི་གཡོ་བའི་སྟོབས་དཔག་ཏུ་མེད་པའི་རྟོག་པ།,
,,,2,འཕགས་པ་མི་གཡོ་བའི་རྟོག་པའི་རྒྱུད་སྔགས།,
,,,2,འཕགས་པ་མི་གཡོ་བའི་སྔགས།,
,,,2,ཁྲོ་བོའི་རྒྱལ་པོ་ཐམས་ཅད་གསང་བའི་རྒྱུད་ཀྱི་སྔགས།,
,,,2,འཕགས་པ་ཁྲོ་བོའི་རྒྱལ་པོ་རྟོག་པ་བསྡུས་པའི་རྒྱུད་ཀྱི་སྔགས།,
,,,2,སྟོབས་པོ་ཆེའི་སྔགས།,
,,,2,མཆོད་པའི་སྤྲིན་གྱི་སྔགས།,
,,,2,འཕགས་པ་རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་སྔགས།,
,,,2,འཕགས་པ་བདུད་རྩི་ཐབ་སྦྱོར་གྱི་སྔགས།,
,,,2,ཁྲོ་བོའི་རྒྱལ་པོ་སྨྲེ་བརྩེགས་ལ་བསྟོད་པའི་སྔགས།,
,,,2,འཕགས་པ་བགེགས་སེལ་བའི་སྔགས།,
,,,2,སྒྲོལ་མ་ལས་སྣ་ཚོགས་འབྱུང་བའི་རྒྱུད་སྔགས།,
,,,2,སྒྲོལ་མའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ།,
,,,2,འཕགས་མ་སྒྲོལ་མའི་སྔགས།,
,,,2,སྒྲོལ་མ་རང་གིས་དམ་བཅས་པའི་སྔགས།,
,,,2,སྒྲོལ་མ་འཇིགས་པ་བརྒྱད་སྐྱོབ་ཀྱི་སྔགས།,
,,,2,འཇིགས་པ་ཆེན་པོ་བརྒྱད་ལས་སྒྲོལ་བའི་སྔགས།,
,,,2,སྒྲོལ་མ་ཀུ་རུ་ཀུ་ལླེའི་རྟོག་པའི་རྒྱུད་སྔགས།,
,,,2,སྟོང་ཆེན་རབ་འཇོམས་ཀྱི་སྔགས།,
,,,2,རྨ་བྱ་ཆེན་མོའི་སྔགས།,
,,,2,སོ་སོར་འབྲང་མའི་སྔགས།,
,,,2,བསིལ་བ་ཚལ་གྱི་སྔགས།,
,,,2,གསང་སྔགས་རྗེས་སུ་འཛིན་པའི་སྔགས།,
,,,2,རྣམ་རྒྱལ་གྱི་སྙིང་པོ།,
,,,2,ངན་འགྲོ་སྦྱོང་བའི་གཙུག་ཏོར་རྣམ་པར་རྒྱལ་མའི་སྔགས།,
,,,2,ལྷའི་དབང་པོ་གཙུག་ཏོར་རྣམ་རྒྱལ་གྱི་སྔགས།,
,,,2,གཙུག་ཏོར་རྣམ་རྒྱལ་གྱི་གཟུངས་རྟོག་པ་དང་བཅས་པ་ཆུང་བ།,
,,,2,གཙུག་ཏོར་གདུགས་དཀར་གྱི་སྔགས།,
,,,2,གཙུག་ཏོར་མཆོག་གྲུབ་མའི་སྔགས།,
,,,2,བཙུག་ཏོར་གདུགས་དཀར་གཞན་གྱིས་མི་ཐུབ་པའི་སྔགས།,
,,,2,གཙུག་ཏོར་ནས་བྱུང་བའི་གདུགས་དཀར་པོ་ཅན་གཞན་གྱིས་མི་ཐུབ་པའི་སྔགས།,
,,,2,ཀུན་ནས་སྒོར་འཇུག་པའི་འོད་ཟེར་གཙུག་ཏོར་དྲི་མ་མེད་པར་སྣང་བའི་སྔགས།,
,,,2,འཕགས་མ་འོད་ཟེར་ཅན་གྱི་སྔགས།,
,,,2,གཙུག་ཏོར་ཅན་གྱི་རྟོག་པའི་སྔགས།,
,,,2,འོད་ཟེར་འབྱུང་བའི་རྒྱུད་ལས་ཕྱུང་བའི་རྟོག་པ་རྒྱལ་པོ་རྣམ་པར་སྣང་མཛད་ཀྱིས་གསུངས་པ།,
,,,2,སྐྱ་མའི་མིང་ལྷ་མོ་འོད་ཟེར་ཅན་འབྱུང་བའི་རྒྱུད་སྔགས།,
,,,2,འཕགས་པ་པརྞ་ཤ་བ་རིའི་སྔགས།,
,,,2,འཕགས་མ་རི་ཁྲོད་ལོ་མ་གྱོན་མའི་སྔགས།,
,,,2,འཕགས་པ་རྡོ་རྗེ་ལུ་གུ་རྒྱུད་ཀྱི་རྟོག་པའི་སྔགས།,
,,,2,འཕགས་མ་ལྷ་མོ་བསྐུལ་བྱེད་མའི་སྔགས།,
,,,2,འཕགས་པ་དུག་སེལ་གྱི་སྔགས།,
,,,2,འཕགས་པ་དབྱིག་དང་ལྡན་པའི་སྔགས།,
,,,2,འཕགས་པ་གྲགས་ལྡན་མའི་སྔགས།,
,,,2,རིག་སྔགས་ཀྱི་རྒྱལ་མོ་རྒྱལ་བ་ཅན་གྱི་སྔགས།,
,,,2,ལྷ་མོ་བརྒྱད་ཀྱི་སྔགས།,
,,,2,རིག་སྔགས་ཀྱི་རྒྱལ་མོ་སྒྲོལ་མ་མཆོག་གི་སྔགས།,
,,,2,རིག་སྔགས་ཀྱི་རྒྱལ་མོ་རྨ་བྱའི་ཡང་སྙིང་གི་སྔགས།,
,,,2,སོ་སོར་འབྲང་མ་ཆེན་མོའི་སྔགས།,
,,,2,རྨ་བྱ་ཆེན་མོའི་སྙིང་པོ།,
,,,2,སྟོང་ཆེན་རབ་འཇོམས་ཀྱི་སྨོན་ལམ་གྱི་སྔགས།,
,,,2,ཀླགས་པས་གྲུབ་པ་བཅོམ་ལྡན་འདས་མ་སོར་མོ་ཅན་མ་རིག་པའི་རྒྱལ་མོ།,
,,,2,གཟའ་ཡུམ་གྱི་སྔགས།,
,,,2,གཟའི་ཡུམ།,
,,,2,ཤེས་པ་མཐར་ཕྱིན་པར་གྲུབ་པའི་མཆོད་རྟེན་གྱི་སྔགས།,
,,,2,བི་མ་ལ་ཨུཥྞི་ཥའི་སྔགས།,
,,,2,འཕགས་པ་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བའི་སྙིང་པོའི་སྔགས།,
,,,2,རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བའི་སྙིང་པོ།,
,,,2,རབ་ཏུ་གནས་པ་མདོར་བསྡུས་པའི་རྒྱུད་ཀྱི་སྔགས།,
,,,2,ནོར་བུ་རྒྱས་པའི་གཞལ་མེད་ཁང་གི་སྔགས།,
,,,2,རྣམ་པར་སྣང་མཛད་ཀྱི་སྙིང་པོ།,
,,,2,ཚེ་དཔག་མེད་ཀྱི་སྙིང་པོའི་སྔགས།,
,,,2,ཚེ་དཔག་ཏུ་མེད་པའི་མདོའི་སྔགས།,
,,,2,ཚེ་དང་ཡེ་ཤེས་དཔག་ཏུ་མེད་པའི་སྙིང་པོའི་སྔགས།,
,,,2,རྣམ་པར་སྣང་མཛད་འོད་ཀྱི་རྒྱལ་པོའི་སྔགས།,
,,,2,རྒྱལ་བའི་བླ་མའི་སྔགས།,
,,,2,ལས་ཀྱི་སྒྲིབ་པ་ཐམས་ཅད་རྣམ་པར་སྦྱོང་བའི་སྔགས།,
,,,2,བདེ་ལྡན་གྱི་སྔགས།,
,,,2,འཕགས་པ་སའི་སྙིང་པོའི་སྔགས།,
,,,2,སངས་རྒྱས་ཀྱི་སྙིང་པོའི་སྔགས་ཀྱི་རྣམ་གྲངས།,
,,,2,སངས་རྒྱས་ཡན་ལག་དང་ལྡན་པའི་སྔགས།,
,,,2,རྒྱལ་ཆེན་བཞིས་སྨྲས་པ།,
,,,2,འཕགས་པ་རྒྱལ་བ་ཅན་གྱི་སྔགས།,
,,,2,བཅོམ་ལྡན་སྣང་བ་མཐའ་ཡས་ཀྱི་སྔགས།,
,,,2,སྣང་བ་མཐའ་ཡས་རྗེས་སུ་དྲན་པའི་སྔགས།,
